2009-2010 Fall Enrollment by Home Primary Language by District,,,,,,,,,,,
Source: MARSS Fall FY10,,,,,,,,,,,
,,,,,,,,,,,
fiscalYear,districtNumber,districtType,districtName,languageName,homePrimaryLanguage,enrollments,countyCode,CountyName,eco_dev_rgn,strata,startaName
09-10,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,JAPANESE                      ,024,2,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
09-10,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,SIGN LANGUAGE                 ,042,1,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
09-10,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,LITHUANIAN                    ,031,2,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
09-10,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,GREEK                         ,054,1,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
09-10,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,SLAVONIAN                     ,044,1,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
09-10,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,SOMALI                        ,069,20,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
09-10,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,CHINESE                       ,007,27,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
09-10,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,PORTUGUESE                    ,038,2,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
09-10,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,THAI                          ,047,3,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
09-10,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,CUTCHI                        ,010,10,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
09-10,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,ARABIC                        ,002,7,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
09-10,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,SWEDISH                       ,046,3,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
09-10,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,RUSSIAN                       ,040,46,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
09-10,0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,SWAHILI                       ,070,3,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
09-10,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,THAI                          ,047,1,11,Cass                                         ,05,5,Outstate - Enrollment between 500 and 999
09-10,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,SPANISH                       ,045,2,11,Cass                                         ,05,5,Outstate - Enrollment between 500 and 999
09-10,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,FINNISH                       ,014,1,11,Cass                                         ,05,5,Outstate - Enrollment between 500 and 999
09-10,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,FRENCH                        ,015,1,11,Cass                                         ,05,5,Outstate - Enrollment between 500 and 999
09-10,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,ENGLISH                       ,011,772,11,Cass                                         ,05,5,Outstate - Enrollment between 500 and 999
09-10,0115,01,CASS LAKE-BENA PUBLIC SCHOOLS,ENGLISH                       ,011,1113,11,Cass                                         ,05,4,Outstate - Enrollment between 1000 and 1999
09-10,0116,01,PILLAGER PUBLIC SCHOOL DISTRICT,PORTUGUESE                    ,038,1,11,Cass                                         ,05,5,Outstate - Enrollment between 500 and 999
09-10,0116,01,PILLAGER PUBLIC SCHOOL DISTRICT,ITALIAN                       ,023,1,11,Cass                                         ,05,5,Outstate - Enrollment between 500 and 999
09-10,0116,01,PILLAGER PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,772,11,Cass                                         ,05,5,Outstate - Enrollment between 500 and 999
09-10,0116,01,PILLAGER PUBLIC SCHOOL DISTRICT,GERMAN                        ,017,1,11,Cass                                         ,05,5,Outstate - Enrollment between 500 and 999
09-10,0116,01,PILLAGER PUBLIC SCHOOL DISTRICT,WOLOF,094,1,11,Cass                                         ,05,5,Outstate - Enrollment between 500 and 999
09-10,0116,01,PILLAGER PUBLIC SCHOOL DISTRICT,KOREAN                        ,026,1,11,Cass                                         ,05,5,Outstate - Enrollment between 500 and 999
09-10,0118,01,NORTHLAND COMMUNITY SCHOOLS,ENGLISH                       ,011,427,11,Cass                                         ,05,6,Outstate - Enrollment less than 500
09-10,0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT,ITALIAN                       ,023,1,12,Chippewa                                     ,06W,4,Outstate - Enrollment between 1000 and 1999
09-10,0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT,SWEDISH                       ,046,1,12,Chippewa                                     ,06W,4,Outstate - Enrollment between 1000 and 1999
09-10,0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT,CHINESE                       ,007,2,12,Chippewa                                     ,06W,4,Outstate - Enrollment between 1000 and 1999
09-10,0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT,PORTUGUESE                    ,038,1,12,Chippewa                                     ,06W,4,Outstate - Enrollment between 1000 and 1999
09-10,0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,1261,12,Chippewa                                     ,06W,4,Outstate - Enrollment between 1000 and 1999
09-10,0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT,GERMAN                        ,017,3,12,Chippewa                                     ,06W,4,Outstate - Enrollment between 1000 and 1999
09-10,0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,79,12,Chippewa                                     ,06W,4,Outstate - Enrollment between 1000 and 1999
09-10,0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT,FRENCH                        ,015,3,12,Chippewa                                     ,06W,4,Outstate - Enrollment between 1000 and 1999
09-10,0138,01,NORTH BRANCH PUBLIC SCHOOLS,HMONG                         ,020,31,13,Chisago                                      ,07E,3,Outstate - Enrollment 2000 or more
09-10,0138,01,NORTH BRANCH PUBLIC SCHOOLS,OROMO                         ,074,3,13,Chisago                                      ,07E,3,Outstate - Enrollment 2000 or more
09-10,0138,01,NORTH BRANCH PUBLIC SCHOOLS,CZECH                         ,004,1,13,Chisago                                      ,07E,3,Outstate - Enrollment 2000 or more
09-10,0138,01,NORTH BRANCH PUBLIC SCHOOLS,HINDI                         ,019,2,13,Chisago                                      ,07E,3,Outstate - Enrollment 2000 or more
09-10,0138,01,NORTH BRANCH PUBLIC SCHOOLS,SPANISH                       ,045,22,13,Chisago                                      ,07E,3,Outstate - Enrollment 2000 or more
09-10,0138,01,NORTH BRANCH PUBLIC SCHOOLS,KOREAN                        ,026,1,13,Chisago                                      ,07E,3,Outstate - Enrollment 2000 or more
09-10,0138,01,NORTH BRANCH PUBLIC SCHOOLS,VIETNAMESE                    ,051,2,13,Chisago                                      ,07E,3,Outstate - Enrollment 2000 or more
09-10,0138,01,NORTH BRANCH PUBLIC SCHOOLS,CHINESE                       ,007,3,13,Chisago                                      ,07E,3,Outstate - Enrollment 2000 or more
09-10,0138,01,NORTH BRANCH PUBLIC SCHOOLS,GERMAN                        ,017,3,13,Chisago                                      ,07E,3,Outstate - Enrollment 2000 or more
09-10,0138,01,NORTH BRANCH PUBLIC SCHOOLS,ENGLISH                       ,011,3525,13,Chisago                                      ,07E,3,Outstate - Enrollment 2000 or more
09-10,0139,01,RUSH CITY PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,859,13,Chisago                                      ,07E,5,Outstate - Enrollment between 500 and 999
09-10,0139,01,RUSH CITY PUBLIC SCHOOL DISTRICT,HMONG                         ,020,7,13,Chisago                                      ,07E,5,Outstate - Enrollment between 500 and 999
09-10,0146,01,BARNESVILLE PUBLIC SCHOOL DIST.,ENGLISH                       ,011,804,14,Clay                                         ,04,5,Outstate - Enrollment between 500 and 999
09-10,0150,01,HAWLEY PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,847,14,Clay                                         ,04,5,Outstate - Enrollment between 500 and 999
09-10,0150,01,HAWLEY PUBLIC SCHOOL DISTRICT,GERMAN                        ,017,52,14,Clay                                         ,04,5,Outstate - Enrollment between 500 and 999
09-10,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT,ADANGME/AKAN/DAGOMBA/DAGBANE/FANTE/FANTI/GA/TWI/EWE/GURMA                       ,083,2,14,Clay                                         ,04,3,Outstate - Enrollment 2000 or more
09-10,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT,JAPANESE                      ,024,2,14,Clay                                         ,04,3,Outstate - Enrollment 2000 or more
09-10,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT,KURDISH                       ,027,150,14,Clay                                         ,04,3,Outstate - Enrollment 2000 or more
09-10,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT,ARABIC                        ,002,26,14,Clay                                         ,04,3,Outstate - Enrollment 2000 or more
09-10,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT,KRIO                          ,077,7,14,Clay                                         ,04,3,Outstate - Enrollment 2000 or more
09-10,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT,KOREAN                        ,026,4,14,Clay                                         ,04,3,Outstate - Enrollment 2000 or more
09-10,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT,SOMALI                        ,069,24,14,Clay                                         ,04,3,Outstate - Enrollment 2000 or more
09-10,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT,DAKOTAH                       ,008,4,14,Clay                                         ,04,3,Outstate - Enrollment 2000 or more
09-10,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT,CEBUANO                       ,036,2,14,Clay                                         ,04,3,Outstate - Enrollment 2000 or more
09-10,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT,ALBANIAN                      ,072,26,14,Clay                                         ,04,3,Outstate - Enrollment 2000 or more
09-10,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT,"ENGLISH, CREOLIZED            ",057,2,14,Clay                                         ,04,3,Outstate - Enrollment 2000 or more
09-10,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT,CAMBODIAN                     ,005,1,14,Clay                                         ,04,3,Outstate - Enrollment 2000 or more
09-10,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT,VIETNAMESE                    ,051,37,14,Clay                                         ,04,3,Outstate - Enrollment 2000 or more
09-10,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT,CHINESE                       ,007,5,14,Clay                                         ,04,3,Outstate - Enrollment 2000 or more
09-10,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT,SPANISH                       ,045,248,14,Clay                                         ,04,3,Outstate - Enrollment 2000 or more
09-10,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT,CHIPPEWA                      ,035,2,14,Clay                                         ,04,3,Outstate - Enrollment 2000 or more
09-10,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT,RUSSIAN                       ,040,6,14,Clay                                         ,04,3,Outstate - Enrollment 2000 or more
09-10,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT,NEPALI                        ,068,1,14,Clay                                         ,04,3,Outstate - Enrollment 2000 or more
09-10,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT,HAWAIIAN                      ,056,3,14,Clay                                         ,04,3,Outstate - Enrollment 2000 or more
09-10,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT,GERMAN                        ,017,1,14,Clay                                         ,04,3,Outstate - Enrollment 2000 or more
09-10,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,4775,14,Clay                                         ,04,3,Outstate - Enrollment 2000 or more
09-10,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT,SERBO-CROATIAN                ,041,35,14,Clay                                         ,04,3,Outstate - Enrollment 2000 or more
09-10,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT,THAI                          ,047,2,14,Clay                                         ,04,3,Outstate - Enrollment 2000 or more
09-10,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT,FRENCH                        ,015,2,14,Clay                                         ,04,3,Outstate - Enrollment 2000 or more
09-10,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT,SIGN LANGUAGE                 ,042,1,14,Clay                                         ,04,3,Outstate - Enrollment 2000 or more
09-10,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT,CUTCHI                        ,010,1,14,Clay                                         ,04,3,Outstate - Enrollment 2000 or more
09-10,0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT,PERSIAN                       ,013,1,14,Clay                                         ,04,3,Outstate - Enrollment 2000 or more
09-10,0160,70,MINNESOTA STATE ACADEMIES,SPANISH                       ,045,2,66,Rice                                         ,10,6,Outstate - Enrollment less than 500
09-10,0160,70,MINNESOTA STATE ACADEMIES,SIGN LANGUAGE                 ,042,122,66,Rice                                         ,10,6,Outstate - Enrollment less than 500
09-10,0160,70,MINNESOTA STATE ACADEMIES,ENGLISH                       ,011,48,66,Rice                                         ,10,6,Outstate - Enrollment less than 500
09-10,0160,70,MINNESOTA STATE ACADEMIES,BURMESE                       ,055,1,66,Rice                                         ,10,6,Outstate - Enrollment less than 500
09-10,0162,01,BAGLEY PUBLIC SCHOOL DISTRICT,ENGLISH                       ,011,994,15,Clearwater                                   ,02,5,Outstate - Enrollment between 500 and 999
09-10,0166,01,COOK COUNTY PUBLIC SCHOOLS,ENGLISH                       ,011,492,16,Cook                                         ,03,6,Outstate - Enrollment less than 500
09-10,0166,01,COOK COUNTY PUBLIC SCHOOLS,RUSSIAN                       ,040,1,16,Cook                                         ,03,6,Outstate - Enrollment less than 500
09-10,0173,01,MOUNTAIN LAKE PUBLIC SCHOOLS,RUSSIAN                       ,040,6,17,Cottonwood                                   ,08,6,Outstate - Enrollment less than 500
09-10,0173,01,MOUNTAIN LAKE PUBLIC SCHOOLS,UKRANIAN                      ,049,1,17,Cottonwood                                   ,08,6,Outstate - Enrollment less than 500
09-10,0173,01,MOUNTAIN LAKE PUBLIC SCHOOLS,SPANISH                       ,045,59,17,Cottonwood                                   ,08,6,Outstate - Enrollment less than 500
