,,,,,,,,,,,
fiscalYear,districtNumber,districtType,districtName,languageName,homePrimaryLanguage,enrollments,countyCode,CountyName,eco_dev_rgn,strata,strataName
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,Adangme,083,10,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,Afrikaans,001,2,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,Amharic,063,12,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,Arabic,002,16,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,Balinese,086,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,Bambara,091,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,Bengali,010,13,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,Bosnian,041,9,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,Bulgarian,064,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,Cebuano,036,12,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,"Chinese, Mandarin ",007,27,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,Dutch,033,2,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,English,011,9808,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,"English, Creolized",057,225,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,Farsi ,013,5,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,Finnish,014,5,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,French,015,16,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,German,017,2,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,Grebo,077,13,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,Hindi ,019,3,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,Hmong,020,279,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,Igbo,065,3,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,"Indonesian, Bahasa Indonesian",032,9,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,Japanese,024,3,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,"Khmer, Cambodian ",005,8,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,Korean,026,11,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,"Lao, Laotian ",028,40,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,Norwegian,034,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,"Oromo, Afan Oromo, Oromiffa ",074,30,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,Pashto ,060,2,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,Polish,037,3,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,Portuguese,038,2,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,Romanian,039,5,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,Russian,040,47,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,"Sign Language, ASL",042,5,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,Somali,069,75,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,Spanish,045,974,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,"Swahili, Kiswahili ",070,49,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,Swedish,046,2,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,Thai,047,4,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,Tibetan,073,5,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,Tigrinya,071,9,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,Ukrainian,049,5,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,Vietnamese,051,77,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,Wolof,094,4,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,Yoruba,075,4,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,Afrikaans,001,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,Albanian,072,2,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,Amharic,063,12,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,Arabic,002,16,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,Balinese,086,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,Bengali,010,3,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,Bosnian,041,4,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,Cebuano,036,4,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,"Chinese, Mandarin ",007,4,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,English,011,1585,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,"English, Creolized",057,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,Farsi ,013,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,French,015,3,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,Hindi ,019,3,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,"Indonesian, Bahasa Indonesian",032,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,Italian,023,2,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,Japanese,024,4,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,"Khmer, Cambodian ",005,2,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,Korean,026,5,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,"Lao, Laotian ",028,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,Latvian,029,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,Mongolian,025,2,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,Nepali,068,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,Norwegian,034,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,Not Specific,052,3,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,"Oromo, Afan Oromo, Oromiffa ",074,9,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,Polish,037,2,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,Russian,040,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,Somali,069,2,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,Spanish,045,65,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,Swedish,046,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,Thai,047,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,Tibetan,073,26,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,Tigrinya,071,3,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,Ukrainian,049,3,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,Vietnamese,051,13,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,Adangme,083,3,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,Amharic,063,14,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,Arabic,002,7,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,Arawak,079,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,Bengali,010,5,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,Bosnian,041,2,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,"Chinese, Mandarin ",007,8,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,English,011,3769,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,"English, Creolized",057,18,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,French,015,9,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,German,017,3,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,Hebrew,018,2,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,Hmong,020,15,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,Hungarian,021,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,Igbo,065,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,Japanese,024,2,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,"Khmer, Cambodian ",005,2,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,"Kissi, Gissi ",273,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,Korean,026,4,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,"Lao, Laotian ",028,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,Lingala,067,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,Maltese,092,1,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,Moldovan,315,2,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,Not Specific,052,6,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,"Oromo, Afan Oromo, Oromiffa ",074,17,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,Portuguese,038,2,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,Punjabi,117,2,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,Romanian,039,7,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,Russian,040,13,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,Somali,069,148,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
10-11,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,Spanish,045,215,27,Hennepin                                     ,11 ,2,County Metro Area excluding MPLS/STP
